Date,Close,Return,avg_tone,news_count,risk_signal,risk_signal_lag1
2021-02-17,3931.330078125,-0.032045334891695004,-1.6199545972937435,153.0,1.6199545972937435,1.523549838331427
2021-02-18,3913.969970703125,-0.4425614227243303,-1.955506115722457,182.0,1.955506115722457,1.6199545972937435
2021-02-19,3906.7099609375,-0.18566190956649256,-1.4253413095799614,123.0,1.4253413095799614,1.955506115722457
2021-02-22,3876.5,-0.7762892893710862,-1.062876981715925,126.0,1.062876981715925,1.4253413095799614
2021-02-23,3881.3701171875,0.12555296115265333,-1.476555196300786,162.0,1.476555196300786,1.062876981715925
2021-02-24,3925.429931640625,1.1287667670985946,-1.5002452045739503,149.0,1.5002452045739503,1.476555196300786
2021-02-25,3829.340087890625,-2.478339442417185,-0.9672637079030132,164.0,0.9672637079030132,1.5002452045739503
2021-02-26,3811.14990234375,-0.47615322937987775,-1.585311409943642,135.0,1.585311409943642,0.9672637079030132
2021-03-01,3901.820068359375,2.3512173225693522,-1.1315738138402738,126.0,1.1315738138402738,1.585311409943642
2021-03-02,3870.2900390625,-0.8113678739508761,-1.4494613099096203,167.0,1.4494613099096203,1.1315738138402738
2021-03-03,3819.719970703125,-1.315233589480116,-1.6359051341095043,171.0,1.6359051341095043,1.4494613099096203
2021-03-04,3768.469970703125,-1.3508038064390469,-1.5162869835452997,137.0,1.5162869835452997,1.6359051341095043
2021-03-05,3841.93994140625,1.9308356338709187,-1.318350231132032,133.0,1.318350231132032,1.5162869835452997
2021-03-08,3821.35009765625,-0.537364322402543,-1.0691035724485782,129.0,1.0691035724485782,1.318350231132032
2021-03-09,3875.43994140625,1.4055400743930568,-2.020747589728465,135.0,2.020747589728465,1.0691035724485782
2021-03-10,3898.81005859375,0.6012203770988197,-1.8287029439790485,139.0,1.8287029439790485,2.020747589728465
2021-03-11,3939.340087890625,1.0341825500657609,-1.4203564823379506,133.0,1.4203564823379506,1.8287029439790485
2021-03-12,3943.340087890625,0.10148833275308508,-1.2694423864083522,136.0,1.2694423864083522,1.4203564823379506
2021-03-15,3968.93994140625,0.6470939539413049,-1.5389440947774793,125.0,1.5389440947774793,1.2694423864083522
2021-03-16,3962.7099609375,-0.15709169785959107,-1.5838337701172742,129.0,1.5838337701172742,1.5389440947774793
2021-03-17,3974.1201171875,0.28752446501592593,-2.1086185733094336,121.0,2.1086185733094336,1.5838337701172742
2021-03-18,3915.4599609375,-1.4870560065947798,-1.8115491711449603,130.0,1.8115491711449603,2.1086185733094336
2021-03-19,3913.10009765625,-0.06028856737550234,-1.5350661375944374,141.0,1.5350661375944374,1.8115491711449603
2021-03-22,3940.590087890625,0.7000556898342752,-1.781461906937282,83.0,1.781461906937282,1.5350661375944374
2021-03-23,3910.52001953125,-0.7660118119334027,-1.6264064292197837,136.0,1.6264064292197837,1.781461906937282
2021-03-24,3889.139892578125,-0.5482336600348828,-0.8680588900154556,10.0,0.8680588900154556,1.6264064292197837
2021-03-25,3909.52001953125,0.5226583432729291,-1.4183614062678789,46.0,1.4183614062678789,0.8680588900154556
2021-03-26,3974.5400390625,1.6494418658716574,-1.0668965276151814,110.0,1.0668965276151814,1.4183614062678789
2021-03-29,3971.090087890625,-0.0868389626386738,-2.0179143645312267,120.0,2.0179143645312267,1.0668965276151814
2021-03-30,3958.550048828125,-0.3162829409650029,-0.979663841527991,151.0,0.979663841527991,2.0179143645312267
2021-03-31,3972.889892578125,0.36159535924198855,-2.05573313901087,162.0,2.05573313901087,0.979663841527991
2021-04-01,4019.8701171875,1.1755830427674128,-1.872456202165496,165.0,1.872456202165496,2.05573313901087
2021-04-05,4077.909912109375,1.43349877622439,-1.7456973355138639,114.0,1.7456973355138639,1.872456202165496
2021-04-06,4073.93994140625,-0.09740049407969285,-1.4099743701906364,114.0,1.4099743701906364,1.7456973355138639
2021-04-07,4079.949951171875,0.14741456981068138,-1.7739906829023375,145.0,1.7739906829023375,1.4099743701906364
2021-04-08,4097.169921875,0.42117509405917747,-1.33689241977984,156.0,1.33689241977984,1.7739906829023375
2021-04-09,4128.7998046875,0.7690288135687275,-1.1770437505423883,152.0,1.1770437505423883,1.33689241977984
2021-04-12,4127.990234375,-0.01960980747395339,-2.1121031595573188,136.0,2.1121031595573188,1.1770437505423883
2021-04-13,4141.58984375,0.3289071877062569,-1.1275761671099056,139.0,1.1275761671099056,2.1121031595573188
2021-04-14,4124.66015625,-0.4096104320730151,-2.1862523257518243,175.0,2.1862523257518243,1.1275761671099056
2021-04-15,4170.419921875,1.1033101401119478,-1.568658394033468,164.0,1.568658394033468,2.1862523257518243
2021-04-16,4185.47021484375,0.3602323390517967,-0.9435516429715582,130.0,0.9435516429715582,1.568658394033468
2021-04-19,4163.259765625,-0.5320689893757947,-1.835847230575974,124.0,1.835847230575974,0.9435516429715582
2021-04-20,4134.93994140625,-0.6825561005077803,-1.5304168166551846,133.0,1.5304168166551846,1.835847230575974
2021-04-21,4173.419921875,0.9263020919853235,-2.0354514738955145,152.0,2.0354514738955145,1.5304168166551846
2021-04-22,4134.97998046875,-0.9253337860554323,-1.3873181440759808,140.0,1.3873181440759808,2.0354514738955145
2021-04-23,4180.169921875,1.086940989553096,-2.595346078094305,143.0,2.595346078094305,1.3873181440759808
2021-04-26,4187.6201171875,0.1780684564582624,-1.758024138918616,94.0,1.758024138918616,2.595346078094305
2021-04-27,4186.72021484375,-0.02149189814442344,-1.0556486328677146,140.0,1.0556486328677146,1.758024138918616
2021-04-28,4183.18017578125,-0.08458975873960478,-1.5251429208442058,157.0,1.5251429208442058,1.0556486328677146
2021-04-29,4211.47021484375,0.6740041536702409,-1.0044953263638716,125.0,1.0044953263638716,1.5251429208442058
2021-04-30,4181.169921875,-0.7220713417119827,-1.250850626633193,128.0,1.250850626633193,1.0044953263638716
2021-05-03,4192.66015625,0.2744321649512167,-2.2755586148241784,79.0,2.2755586148241784,1.250850626633193
2021-05-04,4164.66015625,-0.670073748984723,-1.8703048649019096,143.0,1.8703048649019096,2.2755586148241784
2021-05-05,4167.58984375,0.07032164471135163,-1.988856861763297,151.0,1.988856861763297,1.8703048649019096
2021-05-06,4201.6201171875,0.8132299498632055,-0.89822965837966,133.0,0.89822965837966,1.988856861763297
2021-05-07,4232.60009765625,0.7346291419186352,-1.5601755555022367,162.0,1.5601755555022367,0.89822965837966
2021-05-10,4188.43017578125,-1.0490480503138024,-1.4549137659098617,107.0,1.4549137659098617,1.5601755555022367
2021-05-11,4152.10009765625,-0.8711750141781542,-1.6721382146542472,141.0,1.6721382146542472,1.4549137659098617
2021-05-12,4063.0400390625,-2.1682782358302415,-1.2366072429996906,134.0,1.2366072429996906,1.6721382146542472
2021-05-13,4112.5,1.2099644578094055,-2.349294834621519,130.0,2.349294834621519,1.2366072429996906
2021-05-14,4173.85009765625,1.480777856362363,-2.0780123789998504,111.0,2.0780123789998504,2.349294834621519
2021-05-17,4163.2900390625,-0.2533258183961915,-2.1109881734400004,104.0,2.1109881734400004,2.0780123789998504
2021-05-18,4127.830078125,-0.85537723840327,-1.9802417813672433,154.0,1.9802417813672433,2.1109881734400004
2021-05-19,4115.68017578125,-0.29477518113784107,-1.638430412825253,145.0,1.638430412825253,1.9802417813672433
2021-05-20,4159.1201171875,1.049942933450842,-1.4944561301888992,142.0,1.4944561301888992,1.638430412825253
2021-05-21,4155.85986328125,-0.07841880752528091,-1.2514486678099346,116.0,1.2514486678099346,1.4944561301888992
2021-05-24,4197.0498046875,0.9862497481216077,-0.9627729886040973,108.0,0.9627729886040973,1.2514486678099346
2021-05-25,4188.1298828125,-0.21275454008285988,-1.2321835500590812,142.0,1.2321835500590812,0.9627729886040973
2021-05-26,4195.990234375,0.18750575506104544,-1.8032806295980066,151.0,1.8032806295980066,1.2321835500590812
2021-05-27,4200.8798828125,0.1164636089862995,-1.9399709201542141,122.0,1.9399709201542141,1.8032806295980066
2021-05-28,4204.10986328125,0.0768586452887337,-2.0261327211554074,120.0,2.0261327211554074,1.9399709201542141
2021-06-01,4202.0400390625,-0.04924547586291649,-1.4891086473921264,108.0,1.4891086473921264,2.0261327211554074
2021-06-02,4208.1201171875,0.14458890369002922,-1.6936227706103775,119.0,1.6936227706103775,1.4891086473921264
2021-06-03,4192.85009765625,-0.36353030560493194,-0.9410018655535297,94.0,0.9410018655535297,1.6936227706103775
2021-06-04,4229.89013671875,0.8795303383016323,-1.5130917984680476,104.0,1.5130917984680476,0.9410018655535297
2021-06-07,4226.52001953125,-0.07970562694215079,-1.297819672858303,109.0,1.297819672858303,1.5130917984680476
2021-06-08,4227.259765625,0.01750095494412116,-1.4332357444685988,116.0,1.4332357444685988,1.297819672858303
2021-06-09,4219.5498046875,-0.18255325906156836,-0.899651146476943,98.0,0.899651146476943,1.4332357444685988
2021-06-10,4239.18017578125,0.4641454776462911,-1.7325207638505422,106.0,1.7325207638505422,0.899651146476943
2021-06-11,4247.43994140625,0.19465389328083602,-1.4047276746108057,89.0,1.4047276746108057,1.7325207638505422
2021-06-14,4255.14990234375,0.18135563851361702,-1.2662170973059077,92.0,1.2662170973059077,1.4047276746108057
2021-06-15,4246.58984375,-0.201371995427588,-1.4610022388141908,116.0,1.4610022388141908,1.2662170973059077
2021-06-16,4223.7001953125,-0.5404703747026491,-1.5464551135371258,113.0,1.5464551135371258,1.4610022388141908
2021-06-17,4221.85986328125,-0.04358105436726477,-0.8375800041535496,145.0,0.8375800041535496,1.5464551135371258
2021-06-18,4166.4501953125,-1.3211355687284159,-1.4573791998034902,95.0,1.4573791998034902,0.8375800041535496
2021-06-21,4224.7900390625,1.3905163512319856,-0.9864573264190242,92.0,0.9864573264190242,1.4573791998034902
2021-06-22,4246.43994140625,0.5111406378990612,-1.3281703179519824,135.0,1.3281703179519824,0.9864573264190242
2021-06-23,4241.83984375,-0.10838705186495853,-1.4563288934563474,130.0,1.4563288934563474,1.3281703179519824
2021-06-24,4266.490234375,0.5794429545916893,-1.519442508048762,153.0,1.519442508048762,1.4563288934563474
2021-06-25,4280.7001953125,0.3325063164687565,-1.8741963347413946,98.0,1.8741963347413946,1.519442508048762
2021-06-28,4290.60986328125,0.23122888604717495,-1.4819499139083234,110.0,1.4819499139083234,1.8741963347413946
2021-06-29,4291.7998046875,0.02772977426878152,-1.3154657277418598,59.0,1.3154657277418598,1.4819499139083234
2021-06-30,4297.5,0.13272784229071918,-1.8383239150349397,101.0,1.8383239150349397,1.3154657277418598
2021-07-01,4319.93994140625,0.5208041432254744,-1.403979349941853,81.0,1.403979349941853,1.8383239150349397
2021-07-02,4352.33984375,0.7472095894691672,-1.4455225239520437,77.0,1.4455225239520437,1.403979349941853
2021-07-06,4343.5400390625,-0.20239027700217788,-1.5573106351856658,98.0,1.5573106351856658,1.4455225239520437
2021-07-07,4358.1298828125,0.3353346553662935,-1.8589242653215046,102.0,1.8589242653215046,1.5573106351856658
2021-07-08,4320.81982421875,-0.8597881009556395,-2.3010805027731225,101.0,2.3010805027731225,1.8589242653215046
2021-07-09,4369.5498046875,1.1214825902413765,-1.3232789133445841,114.0,1.3232789133445841,2.3010805027731225
2021-07-12,4384.6298828125,0.344523269559405,-1.128949704935689,86.0,1.128949704935689,1.3232789133445841
2021-07-13,4369.2099609375,-0.35230111811655834,-2.101971035626886,88.0,2.101971035626886,1.128949704935689
2021-07-14,4374.2998046875,0.11642565654693257,-1.048097928849207,86.0,1.048097928849207,2.101971035626886
2021-07-15,4360.02978515625,-0.3267573562745912,-1.5319742124865314,110.0,1.5319742124865314,1.048097928849207
2021-07-16,4327.16015625,-0.7567415006813216,-1.4324159522785413,108.0,1.4324159522785413,1.5319742124865314
2021-07-19,4258.490234375,-1.5996781399983977,-2.0688859422693184,81.0,2.0688859422693184,1.4324159522785413
2021-07-20,4323.06005859375,1.50488060047999,-2.3164921415328332,91.0,2.3164921415328332,2.0688859422693184
2021-07-21,4358.68994140625,0.8208041662144043,-1.3849325401176948,101.0,1.3849325401176948,2.3164921415328332
2021-07-22,4367.47998046875,0.20146392092429752,-2.0098745156571494,128.0,2.0098745156571494,1.3849325401176948
2021-07-23,4411.7900390625,1.0094332386254414,-1.6391892676712445,131.0,1.6391892676712445,2.0098745156571494
2021-07-26,4422.2998046875,0.23793669227295927,-1.4638513478263944,99.0,1.4638513478263944,1.6391892676712445
2021-07-27,4401.4599609375,-0.47235833821780027,-0.8186990913093639,106.0,0.8186990913093639,1.4638513478263944
2021-07-28,4400.64013671875,-0.0186279231552706,-1.3501476923323112,113.0,1.3501476923323112,0.8186990913093639
2021-07-29,4419.14990234375,0.4197331845272641,-1.3094180488236309,126.0,1.3094180488236309,1.3501476923323112
2021-07-30,4395.259765625,-0.5420713608261166,-1.3479458988175028,100.0,1.3479458988175028,1.3094180488236309
2021-08-02,4387.16015625,-0.1844505670060361,-1.1296428133184215,66.0,1.1296428133184215,1.3479458988175028
2021-08-03,4423.14990234375,0.8169961338918061,-0.845036095947053,105.0,0.845036095947053,1.1296428133184215
2021-08-04,4402.66015625,-0.4643150661295458,-0.9543035003257446,99.0,0.9543035003257446,0.845036095947053
2021-08-05,4429.10009765625,0.5987485990419112,-1.2755785749540067,73.0,1.2755785749540067,0.9543035003257446
2021-08-06,4436.52001953125,0.16738645485288822,-1.5374510171553188,72.0,1.5374510171553188,1.2755785749540067
2021-08-09,4432.35009765625,-0.09403502649549345,-1.6785113801110536,62.0,1.6785113801110536,1.5374510171553188
2021-08-10,4436.75,0.09921869538634502,-0.7403038488569026,67.0,0.7403038488569026,1.6785113801110536
2021-08-11,4442.41015625,0.12749307180154837,-1.2270859798464022,93.0,1.2270859798464022,0.7403038488569026
2021-08-12,4460.830078125,0.413780773547866,-0.9456686195897708,72.0,0.9456686195897708,1.2270859798464022
2021-08-13,4468.0,0.16060163209228442,-1.491153937666488,85.0,1.491153937666488,0.9456686195897708
2021-08-16,4479.7099609375,0.26174222619943593,-1.6421082366708053,77.0,1.6421082366708053,1.491153937666488
2021-08-17,4448.080078125,-0.708574350713799,-0.8971130741697462,52.0,0.8971130741697462,1.6421082366708053
2021-08-18,4400.27001953125,-1.080665284525433,-1.8598880941518072,66.0,1.8598880941518072,0.8971130741697462
2021-08-19,4405.7998046875,0.1255903256156918,-1.270560886138489,62.0,1.270560886138489,1.8598880941518072
2021-08-20,4441.669921875,0.810860389074176,-2.1476972071897262,111.0,2.1476972071897262,1.270560886138489
2021-08-23,4479.52978515625,0.8487667984412182,-1.9025013805461093,112.0,1.9025013805461093,2.1476972071897262
2021-08-24,4486.22998046875,0.1494618801962072,-1.863777082915584,118.0,1.863777082915584,1.9025013805461093
2021-08-25,4496.18994140625,0.22176574032508797,-2.171549226295474,129.0,2.171549226295474,1.863777082915584
2021-08-26,4470.0,-0.5841949827602656,-1.8662765604982128,132.0,1.8662765604982128,2.171549226295474
2021-08-27,4509.3701171875,0.8769071540452218,-2.0541931703419913,133.0,2.0541931703419913,1.8662765604982128
2021-08-30,4528.7900390625,0.42973241068746004,-1.8114566346366918,89.0,1.8114566346366918,2.0541931703419913
2021-08-31,4522.68017578125,-0.13500269158932096,-1.5090844968172477,112.0,1.5090844968172477,1.8114566346366918
2021-09-01,4524.08984375,0.031164006095334113,-1.1304337471350254,109.0,1.1304337471350254,1.5090844968172477
2021-09-02,4536.9501953125,0.2838605754404257,-0.930416206504412,145.0,0.930416206504412,1.1304337471350254
2021-09-03,4535.43017578125,-0.03350872611813474,-1.7286675503102527,102.0,1.7286675503102527,0.930416206504412
2021-09-07,4520.02978515625,-0.34013524523203464,-0.8693756128130017,118.0,0.8693756128130017,1.7286675503102527
2021-09-08,4514.06982421875,-0.1319436813816666,-1.466829806819794,85.0,1.466829806819794,0.8693756128130017
2021-09-09,4493.27978515625,-0.4616247150002522,-1.7511276163091745,116.0,1.7511276163091745,1.466829806819794
2021-09-10,4458.580078125,-0.77525522862761,-1.5654882911534846,103.0,1.5654882911534846,1.7511276163091745
2021-09-13,4468.72998046875,0.22739003463696442,-2.2546194881809294,102.0,2.2546194881809294,1.5654882911534846
2021-09-14,4443.0498046875,-0.5763213966258605,-1.3500443598337972,134.0,1.3500443598337972,2.2546194881809294
2021-09-15,4480.7001953125,0.8438294222079725,-1.533754494995617,115.0,1.533754494995617,1.3500443598337972
2021-09-16,4473.75,-0.15523447127638307,-0.9063667008010153,85.0,0.9063667008010153,1.533754494995617
2021-09-17,4432.990234375,-0.91526302757993,-1.2016421718513262,103.0,1.2016421718513262,0.9063667008010153
2021-09-20,4357.72998046875,-1.7123077726381843,-0.4558161724471887,53.0,0.4558161724471887,1.2016421718513262
2021-09-21,4354.18994140625,-0.08126886585469564,-1.0945781292902816,124.0,1.0945781292902816,0.4558161724471887
2021-09-22,4395.64013671875,0.9474585224220085,-1.676625922453558,117.0,1.676625922453558,1.0945781292902816
2021-09-23,4448.97998046875,1.206168036993597,-1.7880530986495786,69.0,1.7880530986495786,1.676625922453558
2021-09-24,4455.47998046875,0.14599428113642637,-0.9800292701506057,101.0,0.9800292701506057,1.7880530986495786
2021-09-27,4443.10986328125,-0.2780243920187674,-1.42452572181861,102.0,1.42452572181861,0.9800292701506057
2021-09-28,4352.6298828125,-2.0574317739894057,-1.577547760144345,121.0,1.577547760144345,1.42452572181861
2021-09-29,4359.4599609375,0.15679543362838072,-1.2234798668965101,142.0,1.2234798668965101,1.577547760144345
2021-09-30,4307.5400390625,-1.1981202945014902,-1.4822303502637422,149.0,1.4822303502637422,1.2234798668965101
2021-10-01,4357.0400390625,1.1425952113334161,-0.6951778575513504,72.0,0.6951778575513504,1.4822303502637422
2021-10-04,4300.4599609375,-1.3070952048643705,-1.4627711887689185,84.0,1.4627711887689185,0.6951778575513504
2021-10-05,4345.72021484375,1.0469517498601526,-1.6878504757254058,96.0,1.6878504757254058,1.4627711887689185
2021-10-06,4363.5498046875,0.40943993496248243,-1.2192033857561362,135.0,1.2192033857561362,1.6878504757254058
2021-10-07,4399.759765625,0.8264039225065406,-1.2233086650266474,134.0,1.2233086650266474,1.2192033857561362
2021-10-08,4391.33984375,-0.19155566024214524,-1.0770382906143878,127.0,1.0770382906143878,1.2233086650266474
2021-10-11,4361.18994140625,-0.6889441644339832,-1.9113866519153575,62.0,1.9113866519153575,1.0770382906143878
2021-10-12,4350.64990234375,-0.24197056865549257,-1.318981628449349,67.0,1.318981628449349,1.9113866519153575
2021-10-13,4363.7998046875,0.3017955870231918,-0.344022640942493,114.0,0.344022640942493,1.318981628449349
2021-10-14,4438.259765625,1.6919162285711566,-1.2982187544903092,114.0,1.2982187544903092,0.344022640942493
2021-10-15,4471.3701171875,0.7432520637190081,-1.9918141614775962,66.0,1.9918141614775962,1.2982187544903092
2021-10-18,4486.4599609375,0.3369087801803826,-0.8119754662573656,115.0,0.8119754662573656,1.9918141614775962
2021-10-19,4519.6298828125,0.7366142784235753,-1.0090740200303308,140.0,1.0090740200303308,0.8119754662573656
2021-10-20,4536.18994140625,0.36573335985606886,-0.998125963139634,127.0,0.998125963139634,1.0090740200303308
2021-10-21,4549.77978515625,0.2991393168360022,-1.5211178619224204,121.0,1.5211178619224204,0.998125963139634
2021-10-22,4544.89990234375,-0.10731292246643565,-1.2488184365701533,110.0,1.2488184365701533,1.5211178619224204
2021-10-25,4566.47998046875,0.4736959440853509,-1.3044149099769864,95.0,1.3044149099769864,1.2488184365701533
2021-10-26,4574.7900390625,0.18181414322441136,-1.7531809925870536,118.0,1.7531809925870536,1.3044149099769864
2021-10-27,4551.68017578125,-0.5064370371105529,-0.8707807476354313,129.0,0.8707807476354313,1.7531809925870536
2021-10-28,4596.419921875,0.9781288424184026,-1.6190677178001966,143.0,1.6190677178001966,0.8707807476354313
2021-10-29,4605.3798828125,0.19474372317175562,-0.7822436583236044,114.0,0.7822436583236044,1.6190677178001966
2021-11-01,4613.669921875,0.17984589459023884,-1.584904885484155,119.0,1.584904885484155,0.7822436583236044
2021-11-02,4630.64990234375,0.3673607120388547,-1.332222602011649,113.0,1.332222602011649,1.584904885484155
2021-11-03,4660.56982421875,0.644049461289024,-1.4760800327369497,129.0,1.4760800327369497,1.332222602011649
2021-11-04,4680.06005859375,0.41732223428170356,-1.6843770126828885,119.0,1.6843770126828885,1.4760800327369497
2021-11-05,4697.52978515625,0.3725850045284445,-1.8556335135508768,118.0,1.8556335135508768,1.6843770126828885
2021-11-08,4701.7001953125,0.08873940607025194,-1.5501612683769759,92.0,1.5501612683769759,1.8556335135508768
2021-11-09,4685.25,-0.35049109264001277,-1.110956912512186,95.0,1.110956912512186,1.5501612683769759
2021-11-10,4646.7099609375,-0.8259842163861059,-1.5515948959785077,132.0,1.5515948959785077,1.110956912512186
2021-11-11,4649.27001953125,0.05507883329889288,-0.28613464206751316,135.0,0.28613464206751316,1.5515948959785077
2021-11-12,4682.85009765625,0.7196697564130407,-1.7333564731423527,102.0,1.7333564731423527,0.28613464206751316
2021-11-15,4682.7998046875,-0.0010739878017001878,-1.402065380451593,107.0,1.402065380451593,1.7333564731423527
2021-11-16,4700.89990234375,0.3857779057126637,-2.0863601069743285,100.0,2.0863601069743285,1.402065380451593
2021-11-17,4688.669921875,-0.2605015482895879,-0.6983829484329628,108.0,0.6983829484329628,2.0863601069743285
2021-11-18,4704.5400390625,0.3379064740171914,-1.487300619696788,134.0,1.487300619696788,0.6983829484329628
2021-11-19,4697.9599609375,-0.1399644604988097,-1.8594022494388773,140.0,1.8594022494388773,1.487300619696788
2021-11-22,4682.93994140625,-0.3202258316960725,-1.2112701209588843,119.0,1.2112701209588843,1.8594022494388773
2021-11-23,4690.7001953125,0.1655761383195201,-1.2995922710585797,90.0,1.2995922710585797,1.2112701209588843
2021-11-24,4701.4599609375,0.22912237766672797,-1.7242417464918198,119.0,1.7242417464918198,1.2995922710585797
2021-11-26,4594.6201171875,-2.2987011159321162,-1.0763226247555178,63.0,1.0763226247555178,1.7242417464918198
2021-11-29,4655.27001953125,1.3113836082824228,-1.3786250849721744,108.0,1.3786250849721744,1.0763226247555178
2021-11-30,4567.0,-1.9143381187850563,-0.8700843970068084,132.0,0.8700843970068084,1.3786250849721744
2021-12-01,4513.0400390625,-1.1885541457955926,-1.8772151713695115,121.0,1.8772151713695115,0.8700843970068084
2021-12-02,4577.10009765625,1.4094638396057768,-1.4151862859397797,110.0,1.4151862859397797,1.8772151713695115
2021-12-03,4538.43017578125,-0.8484455141738648,-1.9752290891419366,98.0,1.9752290891419366,1.4151862859397797
2021-12-06,4591.669921875,1.166259930968614,-1.7679315181473425,101.0,1.7679315181473425,1.9752290891419366
2021-12-07,4686.75,2.0495603186252547,-1.5736340441379895,136.0,1.5736340441379895,1.7679315181473425
2021-12-08,4701.2099609375,0.3080535586585806,-1.4008965440426282,122.0,1.4008965440426282,1.5736340441379895
2021-12-09,4667.4501953125,-0.7206988232523656,-1.4238053408460212,130.0,1.4238053408460212,1.4008965440426282
2021-12-10,4712.02001953125,0.9503769118209724,-1.435203175401164,147.0,1.435203175401164,1.4238053408460212
2021-12-13,4668.97021484375,-0.9178158342793815,-2.355128582557273,109.0,2.355128582557273,1.435203175401164
2021-12-14,4634.08984375,-0.7498722854623672,-1.747802327717591,129.0,1.747802327717591,2.355128582557273
2021-12-15,4709.85009765625,1.6216267351890876,-1.4161615792561184,121.0,1.4161615792561184,1.747802327717591
2021-12-16,4668.669921875,-0.8781863311112446,-1.2627191766607757,113.0,1.2627191766607757,1.4161615792561184
2021-12-17,4620.64013671875,-1.034096458405368,-1.5395893814584138,83.0,1.5395893814584138,1.2627191766607757
2021-12-20,4568.02001953125,-1.145339832325659,-0.6155049603123873,105.0,0.6155049603123873,1.5395893814584138
2021-12-21,4649.22998046875,1.7621755385195486,-1.7721758268118177,120.0,1.7721758268118177,0.6155049603123873
2021-12-22,4696.56005859375,1.0128728029127596,-1.839936510916178,117.0,1.839936510916178,1.7721758268118177
2021-12-23,4725.7900390625,0.6204412685251626,-0.8261826506231259,109.0,0.8261826506231259,1.839936510916178
2021-12-27,4791.18994140625,1.3744051573605864,-1.7552297841128455,76.0,1.7552297841128455,0.8261826506231259
2021-12-28,4786.35009765625,-0.10106653988873737,-1.2456747727211104,96.0,1.2456747727211104,1.7552297841128455
2021-12-29,4793.06005859375,0.14009134018576785,-1.6539262543582416,89.0,1.6539262543582416,1.2456747727211104
2021-12-30,4778.72998046875,-0.2994233841904309,-2.630492967903232,66.0,2.630492967903232,1.6539262543582416
2021-12-31,4766.18017578125,-0.26296343734744393,-1.9140790751875845,35.0,1.9140790751875845,2.630492967903232
2022-01-03,4796.56005859375,0.6353824170388397,-1.112261299695793,86.0,1.112261299695793,1.9140790751875845
